#Feature ID	taxonomy	Confidence
HQ114097.1.1474	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999638680045143
HQ114099.1.1425	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrionales_bacterium	0.9989056131647421
HQ114101.1.1476	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_Acidobacteria	0.938519549064337
HQ114103.1.1515	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__metagenome	0.9018042885332646
HQ114104.1.1463	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__MM2; s__uncultured_bacterium	0.9882171447248214
HQ114129.1.1460	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	0.9988950965217053
HQ114142.1.1475	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured; s__uncultured_bacterium	0.9992370054041466
HQ114149.1.1495	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade	0.9998645096332512
HQ114156.1.1519	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_soil	0.7434053371649793
HQ114157.1.1496	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067	0.9999999853781012
HQ114166.1.1424	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__Amphiplicatus	0.9999997869472228
HQ114183.1.1488	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9999653104559286
HQ114185.1.1421	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula	0.9997371124567546
HQ114187.1.1493	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9856622125039286
HQ114189.1.1438	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.999997601439202
HQ114191.1.1482	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__metagenome	0.9868049554284328
HQ114193.1.1420	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__AKYG587; s__uncultured_bacterium	0.7674534599209883
HQ114194.1.1387	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__SWB02	0.9999999411168431
HQ114206.1.1475	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae; s__uncultured_organism	0.8196287818576972
HQ114209.1.1456	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__uncultured_soil	0.7458290359449531
HQ118277.1.1500	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998044132867575
HQ118377.1.1490	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.8737819051294484
HQ118534.1.1348	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter	0.999216671018813
HQ118614.1.1521	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9994712367833017
HQ118879.1.1491	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__uncultured_bacterium	0.8094413406669214
HQ119005.1.1476	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__uncultured_bacterium	0.9997007862224065
HQ119032.1.1519	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.9552104201130873
HQ119050.1.1459	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999999771593752
HQ119062.1.1254	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia	0.999989724878115
HQ119072.1.1505	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__metagenome	0.9460960414872484
HQ119074.1.1477	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__uncultured; g__uncultured	0.999973308566859
HQ119156.1.1337	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10	0.9999999999987567
HQ119313.1.1400	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.9816180427192216
HQ119409.1.1418	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__metagenome	0.707070234449323
HQ119440.1.1458	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9991696442541543
HQ119457.1.1484	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7151628972353387
HQ119517.1.1438	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Oligoflexus; s__uncultured_bacterium	0.9993594784170812
HQ119524.1.1505	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter	0.9989965618645976
HQ119538.1.1461	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Nordella; s__uncultured_bacterium	0.7691222081535986
HQ119722.1.1509	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999999998964857
HQ119724.1.1499	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.8924064902424298
HQ119737.1.1494	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum; s__uncultured_Sphingobacterium	0.9720713089636126
HQ119789.1.1440	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__uncultured; s__uncultured_bacterium	0.8873709775589228
HQ119953.1.1407	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9999940069698433
HQ119992.1.1483	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__uncultured_bacterium	0.9698509048246233
HQ120032.1.1506	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9958553321669901
HQ120040.1.1500	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ideonella; s__uncultured_bacterium	0.8159797372519413
HQ120049.1.1403	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067; s__uncultured_delta	0.8341759701120384
HQ120052.1.1427	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	0.9993521427569619
HQ120071.1.1501	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas	0.9812037200970741
HQ120076.1.1499	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9978781920767432
HQ120143.1.1379	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9998946140941632
HQ120323.1.1256	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woykebacteria; f__Candidatus_Woykebacteria; g__Candidatus_Woykebacteria; s__uncultured_bacterium	0.9999967300635179
HQ120360.1.1505	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Pseudenhygromyxa; s__uncultured_bacterium	0.9725543008471195
HQ120442.1.1458	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9999865138228738
HQ120466.1.1425	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	0.7680729504600392
HQ120544.1.1501	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_soil	0.9993332857575816
HQ120661.1.1364	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.8737867947008541
HQ120737.1.1493	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__uncultured	0.9037656037552498
HQ120847.1.1272	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.8361900973584737
HQ121000.1.1474	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	0.8739473896973815
HQ121071.1.1481	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Roseimicrobium; s__metagenome	0.9407369186775724
HQ121084.1.1502	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9993970808832231
HQ121089.1.1490	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__SH-PL14; s__metagenome	0.9830650713363344
HQ121125.1.1503	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_Planctomycetales	0.9486211122959414
HQ121154.1.1508	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12409; g__UBA12409; s__uncultured_bacterium	0.9967340003781225
HQ121210.1.1508	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	0.9999999998826529
HQ121247.1.1529	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	0.970421276139112
HQ132393.1.1472	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999991774854133
HQ132416.1.1498	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacterium	0.9741390154244025
HQ132451.1.1516	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999989514146224
HQ132462.1.1513	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_bacterium	0.9975186620905448
HQ132471.1.1573	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.9998969431230208
HQ132472.1.1464	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_bacterium	0.9894094522092939
HQ141826.1.910	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanocorpusculaceae; g__Methanocorpusculum	0.9999999999999492
HQ153873.1.1463	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Bythopirellula; s__uncultured_bacterium	0.9807062293575052
HQ153894.1.1412	d__Bacteria; p__WS2; c__WS2; o__WS2; f__WS2; g__WS2; s__uncultured_microorganism	0.8042940103875692
HQ153903.1.1369	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	0.7987017089631717
HQ153915.1.1355	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9924008286813912
HQ153940.1.1424	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta_2; s__uncultured_Spirochaetes	0.990330122283367
HQ153945.1.1419	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__uncultured_bacterium	0.9149640311485647
HQ153952.1.1420	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured	0.9999896305051964
HQ153956.1.1373	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Candidatus_Thiobios	0.9064019837809607
HQ153983.1.1420	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.9778376583296559
HQ153993.1.1429	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	0.9600664286623954
HQ154793.1.1421	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Herbinix	0.7770839597844181
HQ157655.1.1450	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.8869925307259867
HQ158631.1.1497	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9999592835378729
HQ158674.1.1473	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_Fibrobacteres	0.9393035130572789
HQ163470.1.1376	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; s__uncultured_gamma	0.8223250486520335
HQ163480.1.1410	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_organism	0.9433240716417254
HQ166113.1.1426	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9988873780348022
HQ166643.1.1498	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20; s__uncultured_bacterium	0.7850035531426609
HQ166650.1.1469	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__metagenome	0.8744061275512959
HQ166681.1.1502	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__27F-1492R; g__27F-1492R; s__uncultured_bacterium	0.99997580674
HQ166684.1.1483	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7293681167291791
HQ166685.1.1472	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999976528700806
HQ166686.1.1516	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__SB-5; g__SB-5; s__uncultured_bacterium	0.9899381357131088
HQ166687.1.1512	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999957079773808
HQ166700.1.1493	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Moranbacteria; f__Candidatus_Moranbacteria; g__Candidatus_Moranbacteria; s__uncultured_bacterium	0.9999808914144711
HQ174904.1.1412	d__Bacteria; p__NKB15; c__NKB15; o__NKB15; f__NKB15; g__NKB15; s__uncultured_bacterium	0.9999739024569984
HQ174924.1.1367	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9999916702759807
HQ174944.1.1484	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9998093060764043
HQ174957.1.1439	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__Omnitrophica_bacterium	0.9050312268756945
HQ178698.1.1458	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium	0.8386378891785343
HQ178725.1.1486	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9999999654367427
HQ178750.1.1443	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobiaceae; s__metagenome	0.7881720626360411
HQ178757.1.1463	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__metagenome	0.9406014934499969
HQ178801.1.1440	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured	0.9998482836908383
HQ178830.1.1441	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__LiUU-11-161; g__LiUU-11-161; s__uncultured_bacterium	0.9986136390927022
HQ178863.1.1436	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_BD2-2; g__Bacteroidetes_BD2-2	0.9999904169388613
HQ178897.1.1486	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9999919653794406
HQ178916.1.1440	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured	0.9999862531829555
HQ178922.1.1442	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobiaceae	0.9999198844398421
HQ179036.1.1370	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.8811543172630356
HQ183858.1.1489	d__Bacteria; p__Myxococcota; c__Polyangia; o__VHS-B4-70; f__VHS-B4-70; g__VHS-B4-70	0.9999892561097901
HQ183927.1.1501	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__FS118-23B-02; f__FS118-23B-02; g__FS118-23B-02	0.7025632181202558
HQ183928.1.1509	d__Bacteria; p__Actinobacteriota; c__RBG-16-55-12; o__RBG-16-55-12; f__RBG-16-55-12; g__RBG-16-55-12; s__uncultured_actinomycete	0.999969334724577
HQ183973.1.1493	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__metagenome	0.9916902939910116
HQ183982.1.1522	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4	0.9999992147791812
HQ184003.1.1542	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured	0.9999481943711565
HQ184018.1.1442	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__GWA2-38-13b; f__GWA2-38-13b; g__GWA2-38-13b; s__uncultured_bacterium	0.9999908807739638
HQ184358.1.1525	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999999972477867
HQ189756.1.1411	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	0.9999995254751516
HQ190265.1.1491	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.8694235103172608
HQ190281.1.1540	d__Bacteria; p__Gemmatimonadota; c__AKAU4049; o__AKAU4049; f__AKAU4049; g__AKAU4049; s__uncultured_soil	0.9882337808889726
HQ190285.1.1508	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas	0.9999137535813966
HQ190301.1.1518	d__Bacteria; p__Gemmatimonadota; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__uncultured_bacterium	0.9850802515473597
HQ190321.1.1507	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CCD24; f__CCD24; g__CCD24	0.9999999981508202
HQ190328.1.1507	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__BIyi10	0.7824464672087247
HQ190330.1.1463	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__uncultured_bacterium	0.9227691076227006
HQ190333.1.1506	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__211ds20; f__211ds20; g__211ds20; s__uncultured_bacterium	0.961579176097441
HQ190337.1.1503	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_bacterium	0.9212644817961979
HQ190346.1.1498	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__MSB-3C8; g__MSB-3C8; s__uncultured_bacterium	0.9422335345857509
HQ190354.1.1495	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9999999997355491
HQ190363.1.1504	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium	0.998181324738353
HQ190387.1.1519	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9999999962059376
HQ190399.1.1525	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIb; o__Lineage_IIb; f__Lineage_IIb; g__Lineage_IIb; s__uncultured_bacterium	0.999997904280868
HQ190441.1.1500	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12409; g__UBA12409	0.9999596449686735
HQ190465.1.1476	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	0.9425990491747039
HQ190479.1.1457	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Rhizobiales	0.8200503169003068
HQ190482.1.1523	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae; s__uncultured_Acidobacteriales	0.7795733001470768
HQ190493.1.1542	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured	0.9999760850497194
HQ190503.1.1532	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadia; f__Geothermobacteraceae; g__Geothermobacter	0.982771201879257
HQ190505.1.1506	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium	0.9120277686199932
HQ190507.1.1533	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium	0.9357767239004656
HQ190511.1.1542	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade	0.9999999348750339
HQ190512.1.1490	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9991914034093952
HQ190518.1.1533	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__uncultured	0.9946810833232123
HQ190522.1.1489	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_bacterium	0.9629037824228829
HQ190532.1.1529	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_bacterium	0.9999989510588523
HQ190538.1.1529	d__Bacteria; p__Gemmatimonadota; c__PAUC43f_marine_benthic_group; o__PAUC43f_marine_benthic_group; f__PAUC43f_marine_benthic_group; g__PAUC43f_marine_benthic_group; s__uncultured_bacterium	0.9852973324629385
HQ190545.1.1508	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Melioribacteraceae; g__IheB3-7; s__uncultured_bacterium	0.9378164729509414
HQ190562.1.1529	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_bacterium	0.9533722885641561
HQ190569.1.1534	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54; s__uncultured_prokaryote	0.91153471706456
HQ190987.1.1499	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__BD7-8; f__BD7-8; g__BD7-8; s__uncultured_bacterium	0.7746318958181404
HQ191022.1.1357	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Candidatus_Thiobios; s__uncultured_sediment	0.8595549847967752
HQ191027.1.1361	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.8140812231492889
HQ191037.1.1496	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999999547352952
HQ191043.1.1496	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured	0.9996352058803262
HQ191091.1.1517	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_bacterium	0.7386014259849919
HQ202846.1.1433	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Nesterenkonia; s__Nesterenkonia_lacusekhoensis	0.9485374545987922
